next_purchase_after_30d,Transaction_Value,Coupon_Status,Gender,Tenure_Months,Delivery_Charges
0,119.0,Used,F,33,6.5
0,238.0,Used,F,33,6.5
0,238.0,Used,F,33,6.5
0,79.0,Used,F,33,6.5
0,15.99,Used,F,33,6.5
0,149.0,Used,F,33,6.5
0,149.0,Used,F,33,6.5
0,408.36,Unused,F,33,6.5
0,19.44,Unused,F,33,6.5
0,962.35,Unused,F,33,158.74
0,445.31,Unused,F,33,6.5
0,171.98,Unused,F,33,6.5
0,46.77,Unused,F,33,6.5
0,607.2,Unused,F,33,134.74
0,19.19,Unused,F,33,6.5
0,127.87,Unused,F,33,6.5
0,238.0,Unused,F,33,6.5
0,119.0,Unused,F,33,6.5
0,119.0,Unused,F,33,6.5
0,268.0,Unused,F,33,6.5
0,715.0,Unused,F,33,6.5
0,27.18,Unused,F,33,6.5
0,15.19,Unused,F,33,12.76
0,237.0,Unused,F,33,6.5
0,13.59,Unused,F,33,6.5
0,34.99,Unused,F,33,6.5
0,17.59,Unused,F,33,6.5
0,149.0,Unused,F,33,6.5
0,149.0,Unused,F,33,28.78
0,149.0,Unused,F,33,6.5
0,149.0,Unused,F,33,6.5
0,149.0,Unused,F,33,6.5
0,149.0,Unused,F,33,6.5
0,2.8,Unused,F,33,12.76
0,6.0,Unused,F,33,6.5
0,149.9,Unused,F,33,6.5
0,29.99,Unused,F,33,6.5
0,15.19,Unused,F,33,6.5
0,119.0,Unused,F,33,6.5
0,119.0,Unused,F,33,6.5
0,119.0,Unused,F,33,6.5
0,357.0,Unused,F,33,6.5
0,33.98,Unused,F,33,6.5
0,59.99,Unused,F,33,6.5
0,298.0,Unused,F,33,6.5
0,149.0,Unused,F,33,6.5
0,149.0,Unused,F,33,6.5
0,298.0,Unused,F,33,6.5
0,149.0,Unused,F,33,6.5
0,119.0,Unused,F,33,6.5
1,22.39,Used,F,45,6.0
0,3.19,Used,F,45,6.0
0,199.0,Used,F,45,6.0
0,4.6,Used,F,45,6.0
0,99.0,Used,F,45,6.0
0,28.68,Used,F,45,6.0
0,29.6,Used,F,45,6.0
0,9.56,Used,F,45,6.0
0,30.48,Used,F,45,6.0
0,99.99,Used,F,45,6.0
0,166.71,Used,F,45,13.75
0,19.8,Used,F,45,6.0
0,204.64,Used,F,45,12.48
0,31.98,Used,F,45,6.0
0,238.0,Used,F,45,6.0
0,119.0,Used,F,45,6.0
0,119.0,Used,F,45,6.0
0,119.0,Used,F,45,6.0
0,119.0,Used,F,45,6.0
0,119.0,Used,F,45,6.0
0,12.5,Used,F,45,6.0
0,17.0,Used,F,45,6.0
0,32.6,Used,F,45,6.0
0,349.0,Used,F,45,6.0
0,79.0,Used,F,45,6.0
0,35.59,Used,F,45,6.0
0,5.5,Used,F,45,6.0
0,298.0,Used,F,45,12.99
0,298.0,Used,F,45,6.0
0,149.0,Used,F,45,6.0
0,22.0,Used,F,45,6.0
0,14.28,Unused,F,45,6.0
0,509.4,Unused,F,45,6.0
0,28.2,Unused,F,45,6.0
0,199.0,Unused,F,45,6.0
0,398.0,Unused,F,45,19.99
0,199.0,Unused,F,45,6.0
0,199.0,Unused,F,45,6.0
0,311.7,Unused,F,45,23.62
0,103.9,Unused,F,45,13.38
0,10.75,Unused,F,45,6.0
0,99.0,Unused,F,45,6.0
0,99.0,Unused,F,45,6.0
0,26.99,Unused,F,45,6.0
0,12.18,Unused,F,45,6.0
0,305.82,Unused,F,45,13.75
0,15.19,Unused,F,45,6.0
0,24.75,Unused,F,45,6.0
0,23.6,Unused,F,45,6.0
0,119.0,Unused,F,45,6.0
0,119.0,Unused,F,45,6.0
0,119.0,Unused,F,45,6.0
0,119.0,Unused,F,45,6.0
0,476.0,Unused,F,45,6.0
0,149.0,Unused,F,45,8.7
0,199.0,Unused,F,45,6.0
0,199.0,Unused,F,45,6.0
0,119.0,Unused,F,45,6.0
0,199.0,Unused,F,45,6.0
0,238.0,Unused,F,45,19.99
0,24.25,Unused,F,45,6.0
0,3.4,Unused,F,45,6.0
0,8.2,Unused,F,45,6.0
0,349.0,Unused,F,45,6.0
0,149.0,Unused,F,45,6.0
0,149.0,Unused,F,45,12.99
0,149.0,Unused,F,45,6.0
0,199.0,Unused,F,45,8.7
0,15.19,Unused,F,45,6.0
0,37.47,Unused,F,45,6.0
0,199.0,Unused,F,45,6.0
0,8.0,Unused,F,45,6.0
0,24.0,Unused,F,45,13.75
0,99.0,Unused,F,45,6.0
0,199.0,Unused,F,45,6.0
0,119.0,Unused,F,45,6.0
0,199.0,Unused,F,45,6.0
0,19.99,Unused,F,45,6.0
0,349.0,Unused,F,45,6.0
0,7.6,Unused,F,45,6.0
0,18.75,Unused,F,45,6.0
0,18.75,Unused,F,45,6.0
0,4.4,Unused,F,45,6.0
0,149.0,Unused,F,45,6.0
0,149.0,Unused,F,45,6.0
0,199.0,Used,F,45,6.0
0,46.6,Unused,F,45,30.0
0,79.99,Unused,F,45,6.5
0,119.0,Unused,F,45,12.99
0,199.0,Unused,F,45,6.0
0,149.0,Unused,F,45,6.0
0,17.98,Unused,F,45,6.0
1,25.9,Used,M,35,6.0
0,20.15,Used,M,35,6.0
0,84.95,Used,M,35,6.0
0,49.18,Unused,M,35,6.0
0,41.98,Unused,M,35,6.0
0,1.59,Unused,M,35,6.0
1,78.64,Used,F,4,13.35
0,51.82,Used,F,4,6.0
0,149.0,Used,F,4,6.0
0,19.43,Unused,F,4,6.0
0,93.01,Unused,F,4,13.35
0,51.01,Unused,F,4,6.0
0,23.98,Unused,F,4,6.0
0,38.16,Unused,F,4,6.0
0,13.59,Unused,F,4,6.0
0,149.0,Unused,F,4,6.0
0,5.6,Unused,F,4,6.0
0,25.15,Unused,F,4,13.35
0,25.5,Unused,F,4,6.0
1,273.18,Used,F,7,6.5
0,121.3,Used,F,7,19.99
0,161.04,Used,F,7,19.99
0,151.88,Used,F,7,6.5
0,100.91,Unused,F,7,12.99
0,242.6,Unused,F,7,6.5
0,363.9,Unused,F,7,12.99
0,355.74,Unused,F,7,19.99
0,151.88,Unused,F,7,6.5
0,97.8,Used,F,7,6.0
0,73.35,Unused,F,7,6.0
1,398.0,Used,F,44,6.0
0,23.9,Used,F,44,14.42
0,25.2,Used,F,44,6.0
0,149.0,Used,F,44,6.0
0,154.82,Unused,F,44,14.42
0,12.99,Unused,F,44,6.0
0,11.94,Unused,F,44,6.0
0,33.2,Unused,F,44,6.0
0,13.59,Unused,F,44,6.5
0,29.0,Unused,F,44,6.0
0,158.0,Unused,F,44,6.0
0,474.0,Unused,F,44,6.0
0,79.0,Unused,F,44,6.0
0,149.0,Unused,F,44,6.0
0,21.49,Unused,F,44,6.0
0,198.0,Unused,F,44,6.0
0,127.9,Unused,F,44,14.42
0,11.2,Unused,F,44,6.5
0,25.8,Unused,F,44,6.0
0,553.0,Unused,F,44,6.0
1,36.22,Used,F,11,6.0
0,27.99,Used,F,11,6.0
0,20.86,Unused,F,11,6.0
0,7.98,Unused,F,11,6.0
0,18.99,Unused,F,11,6.0
1,1.99,Used,M,21,6.0
0,119.0,Used,M,21,6.0
0,357.0,Used,M,21,6.0
0,23.76,Used,M,21,6.0
0,199.0,Unused,M,21,6.0
0,26.27,Unused,M,21,6.0
0,119.0,Unused,M,21,6.0
0,15.99,Unused,M,21,6.0
0,228.0,Unused,M,21,6.0
0,79.0,Unused,M,21,6.0
0,149.0,Unused,M,21,6.0
1,62.87,Unused,F,25,6.5
1,13.49,Used,F,25,6.5
0,54.93,Used,F,25,6.5
0,55.99,Used,F,25,6.5
0,1.99,Used,F,25,6.5
0,40.98,Used,F,25,6.5
0,107.98,Used,F,25,6.5
0,24.99,Used,F,25,6.5
0,119.0,Used,F,25,6.5
0,41.99,Used,F,25,6.5
0,5.97,Unused,F,25,6.5
0,21.0,Unused,F,25,6.5
0,189.96,Unused,F,25,6.5
0,79.97,Unused,F,25,6.5
0,64.97,Unused,F,25,6.5
0,49.98,Unused,F,25,6.5
0,41.97,Unused,F,25,6.5
0,19.19,Unused,F,25,6.5
0,119.0,Unused,F,25,6.5
0,238.0,Unused,F,25,6.5
0,24.99,Unused,F,25,6.5
1,24.95,Used,F,25,6.0
0,2.49,Used,F,25,6.0
0,38.39,Used,F,25,6.0
0,119.0,Used,F,25,6.0
0,13.29,Used,F,25,6.0
0,67.19,Used,F,25,6.0
0,158.0,Used,F,25,6.0
0,167.96,Used,F,25,12.48
0,18.99,Unused,F,25,6.0
0,8.5,Unused,F,25,6.0
0,109.7,Unused,F,25,6.0
0,119.0,Unused,F,25,12.99
0,238.0,Unused,F,25,6.0
0,59.99,Unused,F,25,12.48
0,298.0,Unused,F,25,6.0
0,237.0,Unused,F,25,6.0
0,149.0,Unused,F,25,6.0
0,14.98,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,85.59,Used,F,25,12.99
0,175.0,Used,F,25,6.0
0,131.85,Used,F,25,44.22
0,52.07,Used,F,25,6.0
0,103.14,Unused,F,25,12.99
0,119.0,Unused,F,25,6.0
0,15.99,Unused,F,25,6.0
0,79.0,Unused,F,25,6.0
0,745.0,Unused,F,25,6.0
0,10.39,Unused,F,25,6.0
0,47.85,Unused,F,25,44.22
0,74.75,Unused,F,25,6.0
0,119.0,Unused,F,25,12.99
0,12.31,Used,F,25,6.0
0,131.31,Unused,F,25,6.0
0,79.0,Used,F,25,6.0
0,19.19,Used,F,25,6.0
0,57.57,Unused,F,25,6.0
0,32.0,Unused,F,25,6.0
0,52.59,Used,F,25,12.48
0,94.97,Used,F,25,75.0
0,87.51,Used,F,25,6.0
0,38.29,Used,F,25,6.0
0,14.31,Used,F,25,6.0
0,41.85,Used,F,25,45.72
0,18.23,Used,F,25,6.0
0,19.49,Used,F,25,6.0
0,238.0,Used,F,25,12.99
0,119.0,Used,F,25,6.0
0,119.0,Used,F,25,6.0
0,119.0,Used,F,25,6.0
0,41.47,Unused,F,25,12.99
0,10.99,Unused,F,25,6.0
0,22.93,Unused,F,25,6.0
0,65.99,Unused,F,25,12.48
0,67.76,Unused,F,25,6.0
0,13.92,Unused,F,25,6.0
0,4.56,Unused,F,25,6.0
0,153.56,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,139.23,Unused,F,25,6.0
0,18.99,Unused,F,25,75.0
0,16.99,Unused,F,25,6.0
0,9.95,Unused,F,25,6.0
0,16.5,Unused,F,25,75.0
0,6.8,Unused,F,25,6.0
0,79.0,Unused,F,25,6.0
0,11.97,Used,F,25,6.0
0,39.98,Used,F,25,6.0
0,35.98,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,10.63,Unused,F,25,6.0
0,6.0,Unused,F,25,6.0
0,13.59,Unused,F,25,6.0
0,7.6,Unused,F,25,6.0
0,10.63,Unused,F,25,6.0
1,13.59,Used,F,25,6.0
0,42.7,Unused,F,25,6.0
0,33.58,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,8.79,Used,F,25,6.0
0,199.0,Used,F,25,6.0
0,10.0,Used,F,25,0.0
0,9.99,Used,F,25,6.0
0,1.99,Used,F,25,6.0
0,7.6,Used,F,25,6.0
0,119.0,Used,F,25,6.0
0,119.0,Used,F,25,6.0
0,119.0,Used,F,25,6.0
0,149.0,Used,F,25,6.0
0,16.99,Used,F,25,6.0
0,16.99,Used,F,25,6.0
0,23.76,Used,F,25,6.0
0,199.0,Unused,F,25,6.0
0,19.19,Unused,F,25,6.0
0,42.38,Unused,F,25,6.0
0,17.58,Unused,F,25,6.0
0,9.36,Unused,F,25,6.0
0,30.88,Unused,F,25,6.0
0,4.56,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,47.59,Unused,F,25,6.0
0,41.99,Unused,F,25,6.0
0,316.0,Unused,F,25,6.0
0,21.59,Unused,F,25,6.0
0,79.0,Unused,F,25,6.0
0,13.59,Unused,F,25,6.0
0,16.99,Unused,F,25,6.0
0,149.0,Unused,F,25,6.0
0,18.35,Used,F,25,6.0
0,18.28,Used,F,25,6.0
0,199.0,Used,F,25,12.99
0,1.5,Used,F,25,6.0
0,31.35,Used,F,25,12.99
0,16.8,Used,F,25,6.0
0,119.0,Used,F,25,6.0
0,1072.0,Used,F,25,19.99
0,8.0,Used,F,25,44.22
0,40.77,Used,F,25,6.0
0,13.29,Used,F,25,6.0
0,23.99,Used,F,25,6.0
0,23.35,Unused,F,25,6.0
0,109.02,Unused,F,25,44.22
0,15.9,Unused,F,25,6.0
0,7.0,Unused,F,25,6.0
0,199.0,Unused,F,25,6.0
0,24.21,Unused,F,25,6.0
0,31.98,Unused,F,25,6.0
0,18.23,Unused,F,25,12.99
0,119.0,Unused,F,25,6.0
0,16.99,Unused,F,25,6.0
0,5.97,Unused,F,25,6.0
0,31.98,Unused,F,25,6.0
0,5.7,Unused,F,25,6.0
0,5.98,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,476.0,Unused,F,25,6.0
0,4.56,Unused,F,25,44.22
0,13.59,Unused,F,25,6.0
0,149.0,Unused,F,25,12.99
1,316.0,Unused,F,25,6.0
0,59.85,Used,F,25,21.19
0,796.0,Used,F,25,6.0
0,99.0,Used,F,25,6.0
0,347.0,Used,F,25,6.0
0,297.0,Used,F,25,6.0
0,99.0,Used,F,25,6.0
0,23.9,Used,F,25,16.85
0,119.0,Used,F,25,6.0
0,119.0,Used,F,25,6.5
0,349.0,Used,F,25,6.0
0,298.0,Used,F,25,6.0
0,158.0,Used,F,25,6.0
0,597.0,Unused,F,25,6.0
0,199.0,Unused,F,25,6.0
0,174.99,Unused,F,25,6.0
0,178.0,Unused,F,25,6.0
0,215.75,Unused,F,25,21.19
0,51.16,Unused,F,25,6.5
0,279.0,Unused,F,25,6.0
0,47.8,Unused,F,25,16.85
0,268.0,Unused,F,25,6.0
0,149.0,Unused,F,25,6.0
0,298.0,Unused,F,25,6.0
0,149.0,Unused,F,25,6.0
0,237.0,Unused,F,25,6.0
0,149.0,Unused,F,25,6.0
0,149.0,Unused,F,25,6.0
0,119.0,Unused,F,25,6.0
0,99.0,Used,F,25,12.99
0,60.97,Used,F,25,6.0
0,41.59,Used,F,25,14.41
0,119.0,Used,F,25,6.5
0,149.0,Used,F,25,8.7
0,349.0,Used,F,25,12.48
0,228.0,Used,F,25,6.5
0,2.99,Unused,F,25,6.0
0,119.0,Unused,F,25,6.5
0,119.0,Unused,F,25,6.5
0,349.0,Unused,F,25,6.5
0,158.0,Unused,F,25,6.5
0,158.0,Unused,F,25,12.48
0,158.0,Unused,F,25,6.5
0,149.0,Unused,F,25,6.5
0,149.0,Unused,F,25,6.5
0,4.48,Used,F,25,6.5
0,303.76,Used,F,25,6.5
0,161.04,Unused,F,25,6.5
0,0.41,Unused,F,25,6.5
0,35.86,Used,F,25,6.5
0,17.93,Used,F,25,6.5
0,249.75,Used,F,25,6.5
0,16.3,Used,F,25,6.5
0,100.91,Used,F,25,6.5
0,10.17,Used,F,25,6.0
0,121.3,Used,F,25,6.5
0,8.66,Used,F,25,6.0
0,151.88,Used,F,25,12.99
0,80.52,Used,F,25,12.48
0,151.88,Used,F,25,6.5
0,32.09,Unused,F,25,6.0
0,202.84,Unused,F,25,6.5
0,20.38,Unused,F,25,6.0
0,282.34,Unused,F,25,12.48
0,100.91,Unused,F,25,6.5
0,362.6,Unused,F,25,12.91
0,81.53,Unused,F,25,6.5
0,52.99,Unused,F,25,6.0
0,425.06,Unused,F,25,12.99
0,3.47,Unused,F,25,6.5
0,303.76,Unused,F,25,6.5
0,151.88,Unused,F,25,6.5
0,303.76,Unused,F,25,6.5
0,151.88,Unused,F,25,6.5
0,232.4,Unused,F,25,6.5
0,303.76,Unused,F,25,6.5
0,151.88,Unused,F,25,6.5
0,151.88,Unused,F,25,12.99
0,20.25,Unused,F,25,12.91
0,22.41,Unused,F,25,6.0
0,149.85,Unused,F,25,6.5
0,201.82,Unused,F,25,6.5
0,61.15,Unused,F,25,6.0
0,355.74,Unused,F,25,6.5
0,3.87,Unused,F,25,6.5
0,151.88,Unused,F,25,6.5
1,26.78,Used,F,22,6.5
0,10.99,Used,F,22,6.5
0,10.97,Used,F,22,6.5
0,19.99,Used,F,22,6.5
0,119.0,Used,F,22,6.5
0,27.18,Used,F,22,6.5
0,693.0,Used,F,22,6.5
0,19.99,Used,F,22,14.41
0,447.0,Used,F,22,6.5
0,149.0,Used,F,22,6.5
0,298.0,Used,F,22,6.5
0,149.0,Used,F,22,6.5
0,339.99,Unused,F,22,6.5
0,24.79,Unused,F,22,6.5
0,14.46,Unused,F,22,6.5
0,13.97,Unused,F,22,6.5
0,79.95,Unused,F,22,6.5
0,19.99,Unused,F,22,14.41
0,238.0,Unused,F,22,6.5
0,119.0,Unused,F,22,15.75
0,238.0,Unused,F,22,6.5
0,119.0,Unused,F,22,6.5
0,119.0,Unused,F,22,6.5
0,16.99,Unused,F,22,6.5
0,149.0,Unused,F,22,42.67
0,6.38,Unused,F,22,6.5
0,31.98,Unused,F,22,6.5
1,9.0,Used,F,22,6.0
0,17.58,Used,F,22,6.0
0,10.4,Used,F,22,6.0
0,12.0,Used,F,22,6.0
0,191.6,Used,F,22,85.33
0,48.54,Used,F,22,6.0
0,12.79,Used,F,22,6.0
0,47.91,Used,F,22,6.0
0,79.19,Used,F,22,6.0
0,119.0,Used,F,22,6.0
0,44.0,Used,F,22,6.0
0,15.19,Used,F,22,6.0
0,13.59,Used,F,22,6.0
0,447.0,Used,F,22,6.0
0,49.5,Unused,F,22,6.0
0,23.99,Unused,F,22,6.0
0,21.83,Unused,F,22,6.0
0,18.23,Unused,F,22,6.0
0,717.0,Unused,F,22,50.93
0,12.0,Unused,F,22,6.0
0,31.15,Unused,F,22,6.0
0,125.98,Unused,F,22,6.0
0,45.57,Unused,F,22,6.0
0,47.48,Unused,F,22,6.0
0,20.55,Unused,F,22,6.0
0,41.6,Unused,F,22,6.0
0,357.0,Unused,F,22,6.0
0,119.0,Unused,F,22,6.0
0,447.0,Unused,F,22,6.0
0,149.0,Unused,F,22,6.0
0,158.0,Unused,F,22,6.0
0,79.0,Unused,F,22,6.0
0,13.59,Unused,F,22,6.0
0,44.79,Unused,F,22,6.0
0,20.85,Unused,F,22,6.0
0,7.6,Unused,F,22,6.0
0,4.56,Unused,F,22,6.0
0,119.0,Unused,F,22,12.99
0,4.08,Unused,F,22,6.0
0,67.19,Unused,F,22,6.0
0,30.56,Unused,F,22,6.0
0,30.0,Unused,F,22,6.0
0,39.19,Used,F,22,6.0
0,33.98,Used,F,22,6.0
0,10.99,Unused,F,22,6.0
0,51.97,Unused,F,22,6.0
0,16.99,Unused,F,22,6.0
0,10.99,Unused,F,22,6.0
0,149.7,Unused,F,22,19.99
1,202.84,Used,F,22,6.5
0,17.93,Used,F,22,6.5
0,91.31,Used,F,22,12.99
0,121.3,Used,F,22,6.5
0,121.3,Used,F,22,19.99
0,121.3,Used,F,22,12.99
0,303.76,Used,F,22,6.5
0,151.88,Used,F,22,6.5
0,199.8,Unused,F,22,6.5
0,2.55,Unused,F,22,6.0
0,48.92,Unused,F,22,6.5
0,100.91,Unused,F,22,19.99
0,201.82,Unused,F,22,12.99
0,353.7,Unused,F,22,6.5
0,22.41,Unused,F,22,6.0
0,17.93,Unused,F,22,6.5
0,48.92,Unused,F,22,6.5
0,42.39,Unused,F,22,6.5
0,6.1,Unused,F,22,6.0
0,151.88,Unused,F,22,6.5
0,151.88,Unused,F,22,6.5
0,151.88,Unused,F,22,19.99
0,4.07,Unused,F,22,6.0
0,48.92,Unused,F,22,6.5
0,11.4,Unused,F,22,6.5
0,121.3,Unused,F,22,6.5
0,355.74,Unused,F,22,6.5
0,151.88,Unused,F,22,6.5
0,151.88,Unused,F,22,6.5
0,151.88,Unused,F,22,12.99
1,12.79,Used,M,42,6.0
0,11.4,Used,M,42,12.99
0,119.0,Used,M,42,6.0
0,238.0,Used,M,42,6.0
0,19.99,Used,M,42,6.0
0,79.0,Used,M,42,6.0
0,30.0,Used,M,42,6.0
0,398.0,Unused,M,42,6.0
0,42.61,Unused,M,42,6.0
0,19.11,Unused,M,42,6.0
0,83.25,Unused,M,42,20.85
0,17.58,Unused,M,42,6.0
0,22.8,Unused,M,42,12.99
0,119.0,Unused,M,42,6.0
0,16.99,Unused,M,42,6.0
0,6.98,Unused,M,42,12.99
0,37.09,Used,M,42,6.0
0,9.99,Unused,M,42,6.0
1,303.75,Used,F,50,6.5
0,73.2,Used,F,50,12.91
0,151.88,Used,F,50,8.7
0,244.5,Unused,F,50,12.91
0,20.38,Unused,F,50,6.0
0,151.88,Unused,F,50,6.5
0,151.88,Unused,F,50,6.5
0,97.8,Unused,F,50,6.5
0,121.3,Unused,F,50,6.5
1,52.35,Used,F,18,6.5
0,43.98,Used,F,18,6.5
0,103.54,Unused,F,18,6.5
0,357.0,Unused,F,18,6.5
0,238.0,Unused,F,18,6.5
0,16.99,Unused,F,18,6.5
0,21.99,Unused,F,18,6.5
0,55.93,Unused,F,18,6.5
0,21.99,Unused,F,18,6.5
1,63.6,Used,M,9,86.74
0,1.59,Used,M,9,6.5
0,1.59,Used,M,9,6.5
0,357.0,Used,M,9,6.5
0,357.0,Used,M,9,6.5
0,16.99,Used,M,9,6.5
0,149.0,Used,M,9,6.5
0,149.0,Used,M,9,6.5
0,15.95,Unused,M,9,13.78
0,52.78,Unused,M,9,6.5
0,7.16,Unused,M,9,6.5
0,1.2,Unused,M,9,6.5
0,612.5,Unused,M,9,6.5
0,8.79,Unused,M,9,86.74
0,119.0,Unused,M,9,6.5
0,119.0,Unused,M,9,6.5
0,119.0,Unused,M,9,6.5
0,95.99,Unused,M,9,6.5
0,158.0,Unused,M,9,6.5
0,79.0,Unused,M,9,6.5
0,149.0,Unused,M,9,6.5
0,149.0,Unused,M,9,6.5
0,298.0,Unused,M,9,6.5
0,43.95,Unused,M,9,13.78
0,19.99,Unused,M,9,16.65
0,703.2,Unused,M,9,86.74
0,1.59,Unused,M,9,6.5
0,238.0,Unused,M,9,6.5
0,15.99,Unused,M,9,6.5
0,149.0,Unused,M,9,6.5
1,4.89,Used,M,40,6.0
0,4.99,Used,M,40,6.0
0,119.0,Used,M,40,6.0
0,158.0,Used,M,40,12.99
0,52.49,Used,M,40,6.0
0,149.0,Used,M,40,6.0
0,29.97,Unused,M,40,6.0
0,119.0,Unused,M,40,6.0
0,17.49,Unused,M,40,6.0
0,198.0,Unused,M,40,6.0
0,6.99,Unused,M,40,6.0
0,149.0,Unused,M,40,6.0
1,297.0,Used,M,40,12.48
0,119.0,Used,M,40,6.0
0,297.0,Unused,M,40,6.0
0,158.0,Unused,M,40,12.48
1,17.93,Unused,M,40,6.5
0,100.91,Unused,M,40,19.99
0,2.44,Unused,M,40,6.5
1,37.2,Used,F,36,6.0
0,53.2,Used,F,36,12.91
0,199.0,Used,F,36,6.0
0,23.89,Used,F,36,6.0
0,44.79,Used,F,36,30.0
0,4.56,Used,F,36,6.0
0,18.24,Used,F,36,6.0
0,119.0,Used,F,36,6.0
0,119.0,Used,F,36,6.0
0,385.78,Used,F,36,6.0
0,79.0,Used,F,36,6.0
0,158.0,Used,F,36,6.0
0,26.4,Used,F,36,6.0
0,49.61,Unused,F,36,6.0
0,22.38,Unused,F,36,6.0
0,264.3,Unused,F,36,12.91
0,44.79,Unused,F,36,30.0
0,44.79,Unused,F,36,30.0
0,44.79,Unused,F,36,30.0
0,299.75,Unused,F,36,14.85
0,40.98,Unused,F,36,12.99
0,13.92,Unused,F,36,6.0
0,9.51,Unused,F,36,6.0
0,4.56,Unused,F,36,6.0
0,28.78,Unused,F,36,6.0
0,48.0,Unused,F,36,6.0
0,395.0,Unused,F,36,6.0
0,149.0,Unused,F,36,6.0
0,4.99,Unused,F,36,12.99
0,119.0,Unused,F,36,6.0
0,149.0,Unused,F,36,6.0
0,149.0,Unused,F,36,6.0
1,279.0,Used,F,36,6.0
0,71.7,Unused,F,36,15.75
0,14.34,Unused,F,36,15.75
0,15.99,Unused,F,36,6.0
1,238.0,Used,F,40,6.0
0,30.0,Used,F,40,6.0
0,298.0,Used,F,40,6.0
0,134.32,Unused,F,40,6.0
0,52.5,Unused,F,40,6.0
0,119.0,Unused,F,40,6.0
0,15.19,Unused,F,40,6.0
1,33.59,Used,F,8,6.0
0,274.35,Used,F,8,6.0
0,24.99,Used,F,8,6.0
0,119.0,Used,F,8,6.0
0,114.8,Unused,F,8,6.0
0,149.0,Unused,F,8,12.99
0,79.0,Unused,F,8,6.0
0,119.0,Unused,F,8,6.0
0,237.0,Used,F,8,6.0
0,238.0,Unused,F,8,6.0
0,349.0,Unused,F,8,6.0
1,47.75,Used,F,26,12.91
0,144.25,Unused,F,26,12.91
0,16.99,Unused,F,26,6.0
1,4.99,Used,F,20,6.0
0,15.99,Used,F,20,6.0
0,47.17,Used,F,20,12.99
0,238.0,Used,F,20,6.0
0,149.0,Used,F,20,6.0
0,40.77,Used,F,20,6.5
0,149.0,Used,F,20,6.0
0,13.59,Unused,F,20,6.5
0,97.52,Unused,F,20,12.99
0,119.0,Unused,F,20,6.0
0,119.0,Unused,F,20,6.0
0,119.0,Unused,F,20,6.0
0,13.29,Unused,F,20,6.0
0,13.59,Unused,F,20,6.0
0,149.0,Unused,F,20,6.0
0,119.0,Unused,F,20,6.0
0,119.0,Unused,F,20,6.0
0,238.0,Unused,F,20,6.0
0,158.0,Unused,F,20,6.0
0,27.18,Unused,F,20,6.5
0,149.0,Unused,F,20,6.0
1,24.99,Used,F,34,6.5
0,19.99,Unused,F,34,6.5
1,10.63,Used,F,34,6.0
1,179.91,Used,F,34,6.0
0,29.37,Unused,F,34,6.0
0,14.0,Unused,F,34,6.0
1,17.66,Used,M,16,6.0
0,10.63,Used,M,16,6.0
0,199.0,Used,M,16,8.7
0,10.39,Unused,M,16,6.0
0,54.78,Unused,M,16,6.0
0,10.63,Unused,M,16,6.0
0,79.99,Unused,M,16,6.0
0,27.99,Unused,M,16,6.0
0,398.0,Unused,M,16,8.7
1,3.99,Used,M,16,6.0
0,25.83,Used,M,16,6.0
0,238.0,Used,M,16,6.0
0,149.0,Used,M,16,6.0
0,316.0,Used,M,16,6.0
0,16.99,Used,M,16,6.0
0,149.0,Used,M,16,6.0
0,6.38,Unused,M,16,6.0
0,39.98,Unused,M,16,6.0
0,238.0,Unused,M,16,6.0
0,31.82,Unused,M,16,6.0
0,79.0,Unused,M,16,6.0
0,26.0,Unused,M,16,6.5
0,298.0,Unused,M,16,19.99
0,12.0,Unused,M,16,6.0
0,10.39,Unused,M,16,6.5
0,14.16,Unused,M,16,6.0
0,149.0,Unused,M,16,6.0
0,2.99,Used,M,16,6.0
0,61.5,Used,M,16,12.91
0,20.47,Unused,M,16,6.0
0,55.89,Unused,M,16,12.91
0,15.99,Unused,M,16,6.0
0,149.0,Unused,M,16,6.0
0,149.0,Unused,M,16,6.0
0,1.99,Unused,M,16,6.0
0,4.8,Unused,M,16,6.0
1,39.5,Used,F,16,33.94
0,8.79,Used,F,16,6.0
0,142.8,Used,F,16,19.99
0,419.11,Used,F,16,14.96
0,30.0,Used,F,16,20.22
0,11.75,Used,F,16,6.0
0,79.99,Used,F,16,6.0
0,98.99,Used,F,16,6.0
0,268.0,Used,F,16,6.0
0,119.0,Used,F,16,6.0
0,119.0,Used,F,16,6.0
0,149.0,Used,F,16,6.0
0,111.8,Unused,F,16,20.22
0,39.8,Unused,F,16,6.0
0,72.0,Unused,F,16,19.99
0,33.01,Unused,F,16,6.0
0,399.5,Unused,F,16,33.94
0,1.99,Unused,F,16,6.0
0,44.79,Unused,F,16,30.0
0,12.31,Unused,F,16,6.0
0,119.0,Unused,F,16,6.0
0,61.59,Unused,F,16,6.0
0,447.0,Unused,F,16,6.0
